
VisualSFM 3D reconstruction, begin...
Searching images in the specified folder
0: img001
0079 and 0089: [17/28], H[6], 0.04sec
0047 and 0089: [12/46], H[7], 0.29sec
0080 and 0089: 44 matches, 0.29sec, #0
0080 and 0089: [22/44], H[10], 1.00sec
0081 and 0089: 45 matches, 0.31sec, #0
0081 and 0089: [25/45], H[6], 0.71sec
0082 and 0089: 49 matches, 0.39sec, #0
0082 and 0089: [29/49], H[6], 0.07sec
0048 and 0089: 34 matches, 2.79sec, #1
0066 and 0089: 48 matches, 2.92sec, #2
0048 and 0089: [12/34], H[8], 0.22sec
0083 and 0089: 75 matches, 0.31sec, #0
0066 and 0089: [12/48], H[7], 0.37sec
0083 and 0089: [44/75], H[13], 0.14sec
#0: 3080 matched at speed 2.04hz
0084 and 0089: 97 matches, 0.39sec, #0
0084 and 0089: [62/97], H[16], 0.10sec
0085 and 0089: 123 matches, 0.37sec, #0
0085 and 0089: [78/123], H[25], 0.02sec
0086 and 0089: 154 matches, 0.35sec, #0
0086 and 0089: [108/154], H[52], 0.04sec
0087 and 0089: 214 matches, 0.33sec, #0
0087 and 0089: [168/214], H[73], 0.01sec
0088 and 0089: 333 matches, 0.30sec, #0
0049 and 0089: 54 matches, 2.16sec, #1
0088 and 0089: [281/333], H[189], 0.03sec
0067 and 0089: 56 matches, 2.11sec, #2
0049 and 0089: [15/54], H[7], 0.18sec
0000 and 0090: 14 matches, 0.33sec, #0
0067 and 0089: [13/56], H[6], 0.50sec
0001 and 0090: 11 matches, 0.31sec, #0
0002 and 0090: 14 matches, 0.34sec, #0
0003 and 0090: 5 matches, 0.31sec, #0
0004 and 0090: 19 matches, 0.33sec, #0
0050 and 0089: 48 matches, 1.61sec, #1
0005 and 0090: 14 matches, 0.33sec, #0
0050 and 0089: [14/48], H[6], 0.48sec
0006 and 0090: 22 matches, 0.32sec, #0
0068 and 0089: 42 matches, 1.78sec, #2
0007 and 0090: 24 matches, 0.33sec, #0
0068 and 0089: [12/42], H[6], 0.48sec
0008 and 0090: 42 matches, 0.34sec, #0
0008 and 0090: [21/42], H[8], 1.35sec
0051 and 0089: 50 matches, 2.30sec, #1
0009 and 0090: 39 matches, 0.33sec, #0
0009 and 0090: [23/39], H[7], 0.06sec
0051 and 0089: [11/50], H[7], 0.54sec
0010 and 0090: 46 matches, 0.39sec, #0
0010 and 0090: [26/46], H[8], 0.23sec
0011 and 0090: 66 matches, 0.39sec, #0
0011 and 0090: [40/66], H[12], 0.10sec
0069 and 0089: 39 matches, 2.98sec, #2
0012 and 0090: 98 matches, 0.34sec, #0
0069 and 0089: [12/39], H[5], 0.75sec
0012 and 0090: [55/98], H[19], 0.43sec
0013 and 0090: 138 matches, 0.36sec, #0
0013 and 0090: [87/138], H[26], 0.02sec
0052 and 0089: 45 matches, 2.06sec, #1
0014 and 0090: 163 matches, 0.32sec, #0
0014 and 0090: [104/163], H[26], 0.05sec
0015 and 0090: 202 matches, 0.30sec, #0
0015 and 0090: [125/202], H[69], 0.04sec
0052 and 0089: [14/45], H[7], 0.73sec
0070 and 0089: 39 matches, 1.49sec, #2
0016 and 0090: 248 matches, 0.31sec, #0
0016 and 0090: [183/248], H[96], 0.04sec
0017 and 0090: 305 matches, 0.34sec, #0
0017 and 0090: [234/305], H[96], 0.04sec
0070 and 0089: [12/39], H[7], 0.48sec
0018 and 0090: 291 matches, 0.33sec, #0
0018 and 0090: [225/291], H[119], 0.01sec
0019 and 0090: 239 matches, 0.33sec, #0
0019 and 0090: [175/239], H[71], 0.01sec
0053 and 0089: 47 matches, 1.63sec, #1
0020 and 0090: 174 matches, 0.33sec, #0
0020 and 0090: [117/174], H[26], 0.05sec
0021 and 0090: 132 matches, 0.36sec, #0
0053 and 0089: [13/47], H[8], 0.53sec
#1: 470 matched at speed 0.31hz
0021 and 0090: [82/132], H[14], 0.07sec
0071 and 0089: 53 matches, 1.74sec, #2
0022 and 0090: 98 matches, 0.37sec, #0
0022 and 0090: [65/98], H[11], 0.29sec
0071 and 0089: [13/53], H[7], 0.71sec
0023 and 0090: 81 matches, 0.37sec, #0
0025 and 0090: 102 matches, 1.15sec, #1
0023 and 0090: [42/81], H[6], 0.25sec
0024 and 0090: 75 matches, 0.35sec, #0
0025 and 0090: [41/102], H[15], 0.95sec
0024 and 0090: [37/75], H[9], 0.68sec
0035 and 0090: 17 matches, 0.36sec, #0
0036 and 0090: 24 matches, 0.30sec, #0
0037 and 0090: 21 matches, 0.33sec, #0
0072 and 0089: 55 matches, 2.49sec, #2
0026 and 0090: 119 matches, 1.42sec, #1
0038 and 0090: 21 matches, 0.33sec, #0
0072 and 0089: [12/55], H[6], 0.23sec
0026 and 0090: [41/119], H[7], 0.26sec
0039 and 0090: 26 matches, 0.34sec, #0
0039 and 0090: [11/26], H[6], 2.35sec
0040 and 0090: 14 matches, 0.34sec, #0
0027 and 0090: 91 matches, 3.13sec, #1
0073 and 0089: 60 matches, 3.28sec, #2
0041 and 0090: 28 matches, 0.33sec, #0
0027 and 0090: [26/91], H[8], 0.33sec
0041 and 0090: [12/28], H[5], 0.67sec
0073 and 0089: [13/60], H[7], 0.81sec
#2: 450 matched at speed 0.29hz
0042 and 0090: 16 matches, 0.34sec, #0
0043 and 0090: 19 matches, 0.30sec, #0
0044 and 0090: 31 matches, 0.36sec, #0
0028 and 0090: 77 matches, 2.20sec, #1
0044 and 0090: [11/31], H[6], 1.30sec
0045 and 0090: 57 matches, 2.22sec, #2
0028 and 0090: [28/77], H[10], 0.73sec
0055 and 0090: 10 matches, 0.30sec, #0
0045 and 0090: [11/57], H[6], 0.28sec
0056 and 0090: 11 matches, 0.30sec, #0
0057 and 0090: 13 matches, 0.33sec, #0
0058 and 0090: 8 matches, 0.34sec, #0
0059 and 0090: 12 matches, 0.36sec, #0
0029 and 0090: 74 matches, 1.53sec, #1
0029 and 0090: [30/74], H[9], 0.13sec
0046 and 0090: 47 matches, 1.58sec, #2
0060 and 0090: 16 matches, 0.31sec, #0
0061 and 0090: 10 matches, 0.33sec, #0
0046 and 0090: [15/47], H[7], 0.58sec
0062 and 0090: 13 matches, 0.34sec, #0
0030 and 0090: 69 matches, 1.12sec, #1
0063 and 0090: 7 matches, 0.34sec, #0
0030 and 0090: [29/69], H[15], 0.21sec
0064 and 0090: 10 matches, 0.36sec, #0
0065 and 0090: 6 matches, 0.33sec, #0
0047 and 0090: 43 matches, 1.48sec, #2
0066 and 0090: 11 matches, 0.34sec, #0
0067 and 0090: 9 matches, 0.34sec, #0
0031 and 0090: 68 matches, 1.29sec, #1
0047 and 0090: [12/43], H[5], 0.58sec
0068 and 0090: 14 matches, 0.34sec, #0
0031 and 0090: [16/68], H[7], 0.38sec
0069 and 0090: 8 matches, 0.33sec, #0
0070 and 0090: 19 matches, 0.34sec, #0
0071 and 0090: 21 matches, 0.34sec, #0
0072 and 0090: 8 matches, 0.34sec, #0
0048 and 0090: 44 matches, 1.63sec, #2
0073 and 0090: 20 matches, 0.34sec, #0
0032 and 0090: 63 matches, 1.56sec, #1
0032 and 0090: [15/63], H[7], 0.22sec
0048 and 0090: [13/44], H[7], 0.43sec
0074 and 0090: 11 matches, 0.34sec, #0
0075 and 0090: 14 matches, 0.34sec, #0
0076 and 0090: 28 matches, 0.35sec, #0
0076 and 0090: [13/28], H[4], 2.01sec
0033 and 0090: 57 matches, 2.88sec, #1
0077 and 0090: 14 matches, 0.30sec, #0
0049 and 0090: 48 matches, 3.12sec, #2
0033 and 0090: [14/57], H[8], 0.33sec
0078 and 0090: 31 matches, 0.29sec, #0
0049 and 0090: [14/48], H[7], 0.43sec
0078 and 0090: [11/31], H[4], 2.33sec
0079 and 0090: 35 matches, 0.33sec, #0
0034 and 0090: 54 matches, 2.89sec, #1
0050 and 0090: 38 matches, 3.12sec, #2
0079 and 0090: [13/35], H[6], 0.68sec
0034 and 0090: [12/54], H[5], 0.77sec
0050 and 0090: [11/38], H[6], 0.34sec
0080 and 0090: 44 matches, 0.34sec, #0
0080 and 0090: [20/44], H[8], 1.88sec
0081 and 0090: 44 matches, 0.33sec, #0
0081 and 0090: [20/44], H[9], 0.58sec
0085 and 0090: 176 matches, 3.32sec, #1
0082 and 0090: 47 matches, 0.36sec, #0
0082 and 0090: [27/47], H[9], 0.08sec
0085 and 0090: [93/176], H[28], 0.13sec
0051 and 0090: 46 matches, 3.32sec, #2
0083 and 0090: 65 matches, 0.29sec, #0
0083 and 0090: [36/65], H[11], 0.23sec
0051 and 0090: [12/46], H[7], 0.70sec
0084 and 0090: 84 matches, 0.33sec, #0
0084 and 0090: [50/84], H[10], 0.26sec
0086 and 0090: 206 matches, 1.35sec, #1
0005 and 0091: 21 matches, 0.33sec, #0
0086 and 0090: [124/206], H[30], 0.09sec
0006 and 0091: 24 matches, 0.32sec, #0
0007 and 0091: 27 matches, 0.31sec, #0
0007 and 0091: [16/27], H[9], 0.05sec
0008 and 0091: 35 matches, 0.36sec, #0
0008 and 0091: [24/35], H[12], 0.02sec
0052 and 0090: 40 matches, 1.88sec, #2
0087 and 0090: 215 matches, 1.24sec, #1
0087 and 0090: [129/215], H[40], 0.03sec
0009 and 0091: 49 matches, 0.32sec, #0
0052 and 0090: [12/40], H[6], 0.34sec
0009 and 0091: [23/49], H[9], 0.83sec
0010 and 0091: 48 matches, 0.37sec, #0
0010 and 0091: [27/48], H[9], 0.26sec
0011 and 0091: 64 matches, 0.34sec, #0
0011 and 0091: [44/64], H[17], 0.10sec
0088 and 0090: 299 matches, 2.14sec, #1
0088 and 0090: [193/299], H[68], 0.02sec
0012 and 0091: 85 matches, 0.31sec, #0
0053 and 0090: 47 matches, 2.15sec, #2
0012 and 0091: [46/85], H[15], 0.23sec
0013 and 0091: 115 matches, 0.38sec, #0
0053 and 0090: [13/47], H[7], 0.58sec
0013 and 0091: [71/115], H[32], 0.16sec
0089 and 0090: 361 matches, 1.11sec, #1
0089 and 0090: [285/361], H[157], 0.01sec
0014 and 0091: 168 matches, 0.35sec, #0
0014 and 0091: [94/168], H[24], 0.32sec
0015 and 0091: 170 matches, 0.37sec, #0
0015 and 0091: [98/170], H[18], 0.30sec
0016 and 0091: 193 matches, 0.34sec, #0
0016 and 0091: [126/193], H[37], 0.07sec
0054 and 0090: 46 matches, 2.20sec, #2
0017 and 0091: 253 matches, 0.33sec, #0
0017 and 0091: [201/253], H[85], 0.01sec
0018 and 0091: 327 matches, 0.33sec, #0
0018 and 0091: [286/327], H[97], 0.01sec
0054 and 0090: [14/46], H[8], 0.49sec
0019 and 0091: 266 matches, 0.34sec, #0
0019 and 0091: [206/266], H[138], 0.01sec
0020 and 0091: 220 matches, 0.34sec, #0
0020 and 0091: [153/220], H[45], 0.06sec
0021 and 0091: 157 matches, 0.34sec, #0
0021 and 0091: [100/157], H[24], 0.05sec
0000 and 0091: 12 matches, 3.64sec, #1
0025 and 0091: 117 matches, 1.30sec, #2
0022 and 0091: 124 matches, 0.36sec, #0
0022 and 0091: [76/124], H[23], 0.17sec
0025 and 0091: [45/117], H[8], 0.62sec
0023 and 0091: 86 matches, 0.36sec, #0
0023 and 0091: [48/86], H[17], 0.45sec
0024 and 0091: 95 matches, 0.37sec, #0
0024 and 0091: [49/95], H[11], 0.87sec
0035 and 0091: 22 matches, 0.38sec, #0
0036 and 0091: 26 matches, 0.30sec, #0
0026 and 0091: 120 matches, 2.79sec, #2
0001 and 0091: 17 matches, 3.90sec, #1
0026 and 0091: [50/120], H[10], 0.57sec
0036 and 0091: [10/26], H[5], 0.91sec
0037 and 0091: 22 matches, 0.33sec, #0
0038 and 0091: 30 matches, 0.30sec, #0
0038 and 0091: [11/30], H[6], 2.48sec
0039 and 0091: 23 matches, 0.33sec, #0
0027 and 0091: 122 matches, 3.60sec, #2
0040 and 0091: 21 matches, 0.30sec, #0
0027 and 0091: [46/122], H[17], 0.25sec
0041 and 0091: 10 matches, 0.32sec, #0
0042 and 0091: 25 matches, 0.31sec, #0
0002 and 0091: 15 matches, 4.61sec, #1
0028 and 0091: 89 matches, 5.56sec, #2
0028 and 0091: [28/89], H[5], 1.41sec
0042 and 0091: [11/25], H[6], 6.47sec
0043 and 0091: 16 matches, 0.34sec, #0
0003 and 0091: 22 matches, 6.71sec, #1
0044 and 0091: 16 matches, 0.29sec, #0
0045 and 0091: 18 matches, 0.32sec, #0
0046 and 0091: 16 matches, 0.30sec, #0
0047 and 0091: 12 matches, 0.30sec, #0
0048 and 0091: 11 matches, 0.33sec, #0
0049 and 0091: 11 matches, 0.32sec, #0
0029 and 0091: 74 matches, 2.24sec, #2
0050 and 0091: 12 matches, 0.31sec, #0
0029 and 0091: [24/74], H[6], 0.38sec
0051 and 0091: 14 matches, 0.39sec, #0
0004 and 0091: 26 matches, 3.08sec, #1
0052 and 0091: 11 matches, 0.68sec, #0
0053 and 0091: 5 matches, 0.34sec, #0
0004 and 0091: [12/26], H[5], 0.49sec
0054 and 0091: 10 matches, 0.32sec, #0
0065 and 0091: 8 matches, 0.34sec, #0
0066 and 0091: 9 matches, 0.33sec, #0
0030 and 0091: 65 matches, 2.65sec, #2
0067 and 0091: 6 matches, 0.31sec, #0
0055 and 0091: 46 matches, 1.33sec, #1
0030 and 0091: [24/65], H[7], 0.24sec
0055 and 0091: [13/46], H[8], 0.24sec
0068 and 0091: 8 matches, 0.36sec, #0
0069 and 0091: 6 matches, 0.34sec, #0
0070 and 0091: 16 matches, 0.34sec, #0
0071 and 0091: 12 matches, 0.34sec, #0
0072 and 0091: 12 matches, 0.34sec, #0
0073 and 0091: 6 matches, 0.34sec, #0
0031 and 0091: 68 matches, 2.06sec, #2
0074 and 0091: 7 matches, 0.33sec, #0
0031 and 0091: [17/68], H[7], 0.29sec
0075 and 0091: 18 matches, 0.34sec, #0
0056 and 0091: 42 matches, 2.50sec, #1
0076 and 0091: 25 matches, 0.35sec, #0
0056 and 0091: [13/42], H[7], 0.57sec
0076 and 0091: [11/25], H[4], 1.53sec
0077 and 0091: 28 matches, 0.35sec, #0
0077 and 0091: [12/28], H[5], 2.26sec
0057 and 0091: 52 matches, 3.99sec, #1
0032 and 0091: 65 matches, 4.76sec, #2
0078 and 0091: 34 matches, 0.33sec, #0
0057 and 0091: [12/52], H[7], 0.24sec
0032 and 0091: [17/65], H[8], 0.25sec
0078 and 0091: [16/34], H[7], 0.54sec
0079 and 0091: 32 matches, 0.36sec, #0
0079 and 0091: [16/32], H[6], 0.40sec
0080 and 0091: 41 matches, 0.37sec, #0
0080 and 0091: [17/41], H[7], 0.74sec
0081 and 0091: 50 matches, 0.36sec, #0
0033 and 0091: 49 matches, 2.76sec, #2
0058 and 0091: 38 matches, 2.80sec, #1
0081 and 0091: [24/50], H[9], 0.15sec
0033 and 0091: [11/49], H[5], 0.32sec
0058 and 0091: [11/38], H[6], 0.31sec
0082 and 0091: 52 matches, 0.33sec, #0
0082 and 0091: [28/52], H[10], 0.72sec
0083 and 0091: 65 matches, 0.30sec, #0
0083 and 0091: [36/65], H[13], 0.29sec
0084 and 0091: 67 matches, 0.38sec, #0
0084 and 0091: [37/67], H[16], 0.13sec
0085 and 0091: 84 matches, 0.33sec, #0
0085 and 0091: [55/84], H[23], 0.06sec
0086 and 0091: 104 matches, 0.32sec, #0
0086 and 0091: [73/104], H[17], 0.02sec
0034 and 0091: 52 matches, 2.76sec, #2
0059 and 0091: 51 matches, 2.99sec, #1
0087 and 0091: 137 matches, 0.32sec, #0
0087 and 0091: [99/137], H[38], 0.01sec
0034 and 0091: [11/52], H[5], 0.30sec
0088 and 0091: 189 matches, 0.33sec, #0
0088 and 0091: [128/189], H[46], 0.02sec
0059 and 0091: [16/51], H[7], 0.58sec
0089 and 0091: 239 matches, 0.37sec, #0
0089 and 0091: [185/239], H[58], 0.01sec
0090 and 0091: 319 matches, 0.37sec, #0
0090 and 0091: [266/319], H[96], 0.01sec
0000 and 0092: 15 matches, 0.35sec, #0
0001 and 0092: 8 matches, 0.36sec, #0
0002 and 0092: 11 matches, 0.34sec, #0
0003 and 0092: 7 matches, 0.63sec, #0
0014 and 0092: 124 matches, 0.32sec, #0
0060 and 0091: 49 matches, 2.66sec, #1
0004 and 0092: 13 matches, 3.46sec, #2
0060 and 0091: [11/49], H[6], 0.95sec
0014 and 0092: [64/124], H[18], 1.11sec
0015 and 0092: 110 matches, 0.35sec, #0
0015 and 0092: [73/110], H[21], 0.10sec
0016 and 0092: 151 matches, 0.38sec, #0
0016 and 0092: [89/151], H[27], 0.10sec
0017 and 0092: 212 matches, 0.42sec, #0
0017 and 0092: [136/212], H[55], 0.07sec
0018 and 0092: 261 matches, 0.36sec, #0
0018 and 0092: [207/261], H[77], 0.01sec
0019 and 0092: 369 matches, 0.34sec, #0
0019 and 0092: [317/369], H[189], 0.04sec
0020 and 0092: 283 matches, 0.34sec, #0
0020 and 0092: [191/283], H[73], 0.01sec
0021 and 0092: 229 matches, 0.34sec, #0
0021 and 0092: [152/229], H[54], 0.01sec
0022 and 0092: 163 matches, 0.32sec, #0
0022 and 0092: [123/163], H[35], 0.01sec
0005 and 0092: 22 matches, 4.07sec, #2
0023 and 0092: 132 matches, 0.34sec, #0
0023 and 0092: [95/132], H[24], 0.14sec
0061 and 0091: 44 matches, 3.95sec, #1
0024 and 0092: 115 matches, 0.39sec, #0
0061 and 0091: [13/44], H[8], 0.52sec
0024 and 0092: [73/115], H[12], 1.43sec
0025 and 0092: 97 matches, 1.02sec, #0
0025 and 0092: [61/97], H[26], 0.18sec
0026 and 0092: 70 matches, 0.38sec, #0
0026 and 0092: [42/70], H[16], 0.44sec
0027 and 0092: 71 matches, 0.36sec, #0
0027 and 0092: [45/71], H[8], 0.20sec
0062 and 0091: 44 matches, 3.94sec, #1
0006 and 0092: 35 matches, 5.12sec, #2
0028 and 0092: 64 matches, 0.30sec, #0
0028 and 0092: [40/64], H[9], 0.14sec
0062 and 0091: [12/44], H[8], 0.33sec
0006 and 0092: [14/35], H[5], 0.20sec
0029 and 0092: 49 matches, 0.32sec, #0
0029 and 0092: [29/49], H[14], 0.30sec
0030 and 0092: 46 matches, 0.39sec, #0
0030 and 0092: [19/46], H[6], 1.54sec
0031 and 0092: 39 matches, 0.37sec, #0
0063 and 0091: 56 matches, 3.67sec, #1
0031 and 0092: [17/39], H[5], 1.69sec
0063 and 0091: [13/56], H[7], 1.15sec
0032 and 0092: 48 matches, 0.39sec, #0
0007 and 0092: 28 matches, 5.11sec, #2
0007 and 0092: [11/28], H[5], 0.99sec
0032 and 0092: [18/48], H[9], 1.54sec
0033 and 0092: 27 matches, 0.36sec, #0
0033 and 0092: [11/27], H[5], 2.19sec
0064 and 0091: 41 matches, 4.46sec, #1
0034 and 0092: 30 matches, 0.35sec, #0
0034 and 0092: [16/30], H[8], 0.42sec
0064 and 0091: [12/41], H[7], 0.80sec
0008 and 0092: 48 matches, 4.00sec, #2
0035 and 0092: 25 matches, 0.33sec, #0
0008 and 0092: [19/48], H[6], 0.96sec
0035 and 0092: [9/25], H[0], 1.03sec
0036 and 0092: 22 matches, 0.34sec, #0
0044 and 0092: 50 matches, 1.88sec, #1
0037 and 0092: 21 matches, 0.33sec, #0
0038 and 0092: 19 matches, 0.30sec, #0
0044 and 0092: [14/50], H[8], 0.48sec
0039 and 0092: 32 matches, 0.33sec, #0
0039 and 0092: [11/32], H[6], 1.14sec
0040 and 0092: 18 matches, 0.30sec, #0
0041 and 0092: 21 matches, 0.33sec, #0
0045 and 0092: 39 matches, 2.11sec, #1
0042 and 0092: 21 matches, 0.30sec, #0
0009 and 0092: 50 matches, 3.69sec, #2
0045 and 0092: [11/39], H[6], 0.20sec
0043 and 0092: 12 matches, 0.33sec, #0
0054 and 0092: 16 matches, 0.33sec, #0
0055 and 0092: 7 matches, 0.32sec, #0
0046 and 0092: 48 matches, 1.11sec, #1
0056 and 0092: 10 matches, 0.34sec, #0
0046 and 0092: [13/48], H[8], 0.29sec
0057 and 0092: 17 matches, 0.31sec, #0
0009 and 0092: [23/50], H[7], 1.58sec
0058 and 0092: 13 matches, 0.36sec, #0
0059 and 0092: 9 matches, 0.34sec, #0
0060 and 0092: 13 matches, 0.34sec, #0
0061 and 0092: 7 matches, 0.34sec, #0
0062 and 0092: 10 matches, 0.34sec, #0
0047 and 0092: 48 matches, 1.95sec, #1
0063 and 0092: 4 matches, 0.34sec, #0
0047 and 0092: [13/48], H[6], 0.34sec
0064 and 0092: 10 matches, 0.34sec, #0
0065 and 0092: 7 matches, 0.34sec, #0
0066 and 0092: 11 matches, 0.34sec, #0
0010 and 0092: 73 matches, 3.13sec, #2
0010 and 0092: [27/73], H[7], 0.23sec
0067 and 0092: 9 matches, 0.33sec, #0
0068 and 0092: 12 matches, 0.34sec, #0
0069 and 0092: 13 matches, 0.34sec, #0
0070 and 0092: 10 matches, 0.34sec, #0
0048 and 0092: 40 matches, 2.26sec, #1
0011 and 0092: 96 matches, 1.24sec, #2
0048 and 0092: [11/40], H[6], 0.28sec
0071 and 0092: 12 matches, 0.34sec, #0
0072 and 0092: 18 matches, 0.34sec, #0
0011 and 0092: [28/96], H[7], 0.58sec
0073 and 0092: 11 matches, 0.34sec, #0
0074 and 0092: 11 matches, 0.34sec, #0
0075 and 0092: 22 matches, 0.35sec, #0
0076 and 0092: 26 matches, 0.36sec, #0
0012 and 0092: 116 matches, 1.68sec, #2
0076 and 0092: [9/26], H[0], 0.77sec
0012 and 0092: [47/116], H[11], 0.43sec
0049 and 0092: 56 matches, 2.69sec, #1
0077 and 0092: 22 matches, 0.33sec, #0
0049 and 0092: [11/56], H[6], 0.44sec
0078 and 0092: 15 matches, 0.31sec, #0
0079 and 0092: 19 matches, 0.36sec, #0
0080 and 0092: 31 matches, 0.34sec, #0
0080 and 0092: [13/31], H[8], 2.11sec
0050 and 0092: 53 matches, 2.92sec, #1
0013 and 0092: 103 matches, 3.45sec, #2
0013 and 0092: [58/103], H[14], 0.05sec
0081 and 0092: 27 matches, 0.30sec, #0
0050 and 0092: [12/53], H[6], 0.30sec
0081 and 0092: [14/27], H[8], 0.39sec
0082 and 0092: 44 matches, 0.38sec, #0
0084 and 0092: 98 matches, 2.69sec, #2
0082 and 0092: [19/44], H[6], 2.35sec
0051 and 0092: 45 matches, 3.26sec, #1
0084 and 0092: [35/98], H[7], 0.77sec
0083 and 0092: 55 matches, 0.37sec, #0
0083 and 0092: [30/55], H[8], 0.36sec
0051 and 0092: [12/45], H[7], 0.67sec
0002 and 0093: 2 matches, 0.33sec, #0
0003 and 0093: 6 matches, 0.30sec, #0
0004 and 0093: 9 matches, 0.30sec, #0
0085 and 0092: 134 matches, 1.64sec, #2
0005 and 0093: 11 matches, 0.32sec, #0
0085 and 0092: [67/134], H[14], 0.23sec
0052 and 0092: 56 matches, 1.24sec, #1
0006 and 0093: 14 matches, 0.34sec, #0
0007 and 0093: 17 matches, 0.33sec, #0
0052 and 0092: [12/56], H[7], 0.63sec
0008 and 0093: 20 matches, 0.34sec, #0
0086 and 0092: 126 matches, 1.21sec, #2
0009 and 0093: 30 matches, 0.33sec, #0
0009 and 0093: [14/30], H[8], 0.12sec
0086 and 0092: [56/126], H[27], 0.32sec
0010 and 0093: 34 matches, 0.37sec, #0
0010 and 0093: [13/34], H[5], 1.17sec
0053 and 0092: 55 matches, 2.35sec, #1
0011 and 0093: 56 matches, 0.34sec, #0
0011 and 0093: [32/56], H[15], 0.05sec
0087 and 0092: 147 matches, 1.83sec, #2
0053 and 0092: [12/55], H[7], 0.43sec
0087 and 0092: [74/147], H[15], 0.10sec
0012 and 0093: 55 matches, 0.31sec, #0
0012 and 0093: [28/55], H[8], 1.88sec
0022 and 0093: 271 matches, 2.32sec, #1
0022 and 0093: [193/271], H[74], 0.03sec
0013 and 0093: 83 matches, 0.34sec, #0
0088 and 0092: 187 matches, 2.48sec, #2
0013 and 0093: [46/83], H[14], 0.38sec
0088 and 0092: [102/187], H[19], 0.35sec
0014 and 0093: 94 matches, 0.34sec, #0
0014 and 0093: [52/94], H[9], 0.70sec
0023 and 0093: 241 matches, 1.73sec, #1
0023 and 0093: [149/241], H[60], 0.05sec
0015 and 0093: 107 matches, 0.35sec, #0
0015 and 0093: [66/107], H[16], 0.23sec
0089 and 0092: 240 matches, 1.63sec, #2
0089 and 0092: [138/240], H[48], 0.05sec
0016 and 0093: 123 matches, 0.33sec, #0
0016 and 0093: [69/123], H[17], 0.44sec
0024 and 0093: 183 matches, 1.48sec, #1
0017 and 0093: 130 matches, 0.43sec, #0
0017 and 0093: [87/130], H[26], 0.05sec
0024 and 0093: [106/183], H[33], 0.11sec
0018 and 0093: 191 matches, 0.30sec, #0
0018 and 0093: [123/191], H[50], 0.04sec
0090 and 0092: 287 matches, 1.57sec, #2
0090 and 0092: [198/287], H[47], 0.06sec
0019 and 0093: 247 matches, 0.30sec, #0
0019 and 0093: [205/247], H[97], 0.01sec
0020 and 0093: 319 matches, 0.30sec, #0
0020 and 0093: [251/319], H[94], 0.04sec
0021 and 0093: 279 matches, 0.32sec, #0
0021 and 0093: [223/279], H[150], 0.01sec
0025 and 0093: 153 matches, 1.44sec, #1
0091 and 0092: 403 matches, 1.20sec, #2
0025 and 0093: [84/153], H[22], 0.19sec
0091 and 0092: [317/403], H[179], 0.03sec
0032 and 0093: 52 matches, 0.34sec, #0
0032 and 0093: [20/52], H[5], 1.67sec
0033 and 0093: 31 matches, 0.34sec, #0
0033 and 0093: [14/31], H[5], 0.48sec
0026 and 0093: 135 matches, 2.78sec, #1
0026 and 0093: [76/135], H[26], 0.14sec
0034 and 0093: 28 matches, 0.37sec, #0
0034 and 0093: [12/28], H[5], 2.18sec
0000 and 0093: 18 matches, 5.30sec, #2
0035 and 0093: 21 matches, 0.35sec, #0
0036 and 0093: 22 matches, 0.29sec, #0
0037 and 0093: 19 matches, 0.32sec, #0
0027 and 0093: 116 matches, 3.47sec, #1
0038 and 0093: 18 matches, 0.30sec, #0
0027 and 0093: [64/116], H[23], 0.13sec
0039 and 0093: 21 matches, 0.34sec, #0
0040 and 0093: 14 matches, 0.36sec, #0
0041 and 0093: 15 matches, 0.34sec, #0
0042 and 0093: 19 matches, 0.34sec, #0
0001 and 0093: 14 matches, 2.59sec, #2
0043 and 0093: 16 matches, 0.34sec, #0
0028 and 0093: 100 matches, 1.65sec, #1
0028 and 0093: [56/100], H[15], 0.19sec
0044 and 0093: 17 matches, 0.34sec, #0
0045 and 0093: 14 matches, 0.33sec, #0
0046 and 0093: 19 matches, 0.34sec, #0
0047 and 0093: 18 matches, 0.35sec, #0
0048 and 0093: 10 matches, 0.34sec, #0
0052 and 0093: 64 matches, 2.01sec, #2
0029 and 0093: 102 matches, 1.63sec, #1
0049 and 0093: 12 matches, 0.34sec, #0
0029 and 0093: [49/102], H[18], 0.29sec
0052 and 0093: [13/64], H[7], 0.48sec
0050 and 0093: 11 matches, 0.33sec, #0
0051 and 0093: 15 matches, 0.34sec, #0
0062 and 0093: 9 matches, 0.34sec, #0
0063 and 0093: 8 matches, 0.34sec, #0
0064 and 0093: 13 matches, 0.34sec, #0
0030 and 0093: 107 matches, 1.91sec, #1
0065 and 0093: 12 matches, 0.34sec, #0
0030 and 0093: [43/107], H[11], 0.19sec
0053 and 0093: 54 matches, 2.01sec, #2
0066 and 0093: 10 matches, 0.34sec, #0
0067 and 0093: 13 matches, 0.34sec, #0
0053 and 0093: [13/54], H[7], 0.67sec
0068 and 0093: 14 matches, 0.34sec, #0
0069 and 0093: 9 matches, 0.33sec, #0
0070 and 0093: 9 matches, 0.34sec, #0
0071 and 0093: 10 matches, 0.34sec, #0
0054 and 0093: 45 matches, 1.35sec, #2
0031 and 0093: 92 matches, 2.11sec, #1
0072 and 0093: 14 matches, 0.33sec, #0
0031 and 0093: [31/92], H[5], 0.24sec
